ICON,25 Aug 2017,31 Dec 2017,30 Jun 2017,54904,-2386,-6555,-0.60,0.00,0.469
ICON,31 May 2017,31 Dec 2017,31 Mar 2017,41434,-7509,-6623,-0.60,0.00,0.474
ICON,27 Feb 2017,31 Dec 2016,31 Dec 2016,53204,-152990,-150503,-12.78,0.00,0.480
ICON,28 Nov 2016,31 Dec 2016,30 Sep 2016,62998,4305,2145,0.20,0.00,0.608
ICON,25 Aug 2016,31 Dec 2016,30 Jun 2016,58880,1532,618,0.10,0.00,0.606
ICON,26 May 2016,31 Dec 2016,31 Mar 2016,51833,-2672,-5006,-0.40,0.00,0.606
IDEAL,27 Feb 2019,31 Dec 2018,31 Dec 2018,172212,36664,12283,11.12,0.00,1.314
IDEAL,21 Nov 2018,31 Dec 2018,30 Sep 2018,103252,25817,8417,7.62,0.00,1.203
IDEAL,04 Sep 2018,31 Dec 2018,30 Jun 2018,194693,46361,15570,14.09,0.00,1.127
IDEAL,25 May 2018,31 Dec 2018,31 Mar 2018,205597,39569,14694,13.30,0.00,0.986
IDEAL,28 Feb 2018,31 Dec 2017,31 Dec 2017,93028,18675,6373,5.77,0.00,0.844
IDEAL,28 Nov 2017,31 Dec 2017,30 Sep 2017,60170,11723,3939,3.57,0.00,0.786
IDEAL,30 Aug 2017,31 Dec 2017,30 Jun 2017,47214,8790,3097,2.80,0.00,0.750
IDEAL,30 May 2017,31 Dec 2017,31 Mar 2017,46074,6782,2308,2.09,0.00,0.722
IDEAL,28 Feb 2017,31 Dec 2016,31 Dec 2016,94494,13080,5178,4.69,0.00,0.702
IDEAL,25 Nov 2016,31 Dec 2016,30 Sep 2016,38487,6334,2192,1.98,0.00,0.655
IDEAL,24 Aug 2016,31 Dec 2016,30 Jun 2016,19643,3658,1255,1.14,0.00,0.635
IDEAL,24 May 2016,31 Dec 2016,31 Mar 2016,723,-215,-314,-0.28,0.00,0.631
IDMENSN,25 Feb 2019,30 Jun 2019,31 Dec 2018,2320,-784,-843,-0.15,0.00,0.150
IDMENSN,28 Nov 2018,30 Jun 2019,30 Sep 2018,3083,-282,-344,-0.06,0.00,0.150
IDMENSN,30 Aug 2018,30 Jun 2018,30 Jun 2018,-41741,1789,1956,0.36,0.00,0.150
IDMENSN,31 May 2018,30 Jun 2018,31 Mar 2018,4015,-887,-883,-0.16,0.00,0.060
IDMENSN,27 Feb 2018,30 Jun 2018,31 Dec 2017,3914,-18310,-18744,-3.45,0.00,0.060
IDMENSN,30 Nov 2017,31 Dec 2017,30 Sep 2017,17506,443,107,0.02,0.00,0.100
IDMENSN,25 Aug 2017,31 Dec 2017,30 Jun 2017,23340,-590,-621,-0.13,0.00,0.100
IDMENSN,26 May 2017,31 Dec 2017,31 Mar 2017,14824,-205,-258,-0.05,0.00,0.100
IDMENSN,24 Feb 2017,31 Dec 2016,31 Dec 2016,15920,1099,1286,0.26,0.00,0.100
IDMENSN,11 Nov 2016,31 Dec 2016,30 Sep 2016,8584,-687,-810,-0.16,0.00,0.090
IDMENSN,23 Aug 2016,31 Dec 2016,30 Jun 2016,18074,39,-15,0.00,0.00,0.100
IDMENSN,25 May 2016,31 Dec 2016,31 Mar 2016,14299,679,478,0.10,0.00,0.100
IFCAMSC,27 Feb 2019,31 Dec 2018,31 Dec 2018,33020,10374,9018,1.48,1.00,0.140
IFCAMSC,16 Nov 2018,31 Dec 2018,30 Sep 2018,22196,2200,1344,0.22,0.00,0.130
IFCAMSC,16 Aug 2018,31 Dec 2018,30 Jun 2018,19500,2046,1401,0.23,0.00,0.130
IFCAMSC,28 May 2018,31 Dec 2018,31 Mar 2018,19263,1418,313,0.05,0.00,0.130
IFCAMSC,27 Feb 2018,31 Dec 2017,31 Dec 2017,26523,5812,4227,0.69,0.50,0.180
IFCAMSC,16 Nov 2017,31 Dec 2017,30 Sep 2017,23003,2708,1748,0.29,0.00,0.180
IFCAMSC,16 Aug 2017,31 Dec 2017,30 Jun 2017,20578,3146,2510,0.41,0.00,0.180
IFCAMSC,30 May 2017,31 Dec 2017,31 Mar 2017,19308,2823,1673,0.27,0.00,0.180
IFCAMSC,27 Feb 2017,31 Dec 2016,31 Dec 2016,21506,4419,4947,0.81,0.50,0.170
IFCAMSC,16 Nov 2016,31 Dec 2016,30 Sep 2016,18055,608,573,0.09,0.00,0.170
IFCAMSC,23 Aug 2016,31 Dec 2016,30 Jun 2016,17975,-188,-535,-0.09,0.00,0.180
IFCAMSC,30 May 2016,31 Dec 2016,31 Mar 2016,17696,-3972,-4462,-0.73,0.00,0.180
IGBB,26 Feb 2019,31 Dec 2018,31 Dec 2018,361101,141691,92006,13.76,0.00,4.988
IGBB,14 Nov 2018,31 Dec 2018,30 Sep 2018,353217,139133,68289,10.30,0.00,4.894
IGBB,30 Aug 2018,31 Dec 2018,30 Jun 2018,293498,99492,41270,6.32,2.00,4.807
IGBB,31 May 2018,31 Dec 2018,31 Mar 2018,294195,100275,34078,5.43,0.00,4.880
IGBB,13 Feb 2018,31 Dec 2017,31 Dec 2017,362668,133833,59882,9.84,0.00,4.450
IGBB,22 Nov 2017,31 Dec 2017,30 Sep 2017,285916,118211,35770,5.88,0.00,4.400
IGBB,23 Aug 2017,31 Dec 2017,30 Jun 2017,271398,113835,46322,7.61,2.00,4.360
IGBB,25 May 2017,31 Dec 2017,31 Mar 2017,281546,125439,73169,12.03,0.00,4.300
IGBB,23 Feb 2017,31 Dec 2016,31 Dec 2016,312194,74945,16289,2.68,0.00,4.200
IGBB,23 Nov 2016,31 Dec 2016,30 Sep 2016,350732,239489,95792,15.76,0.00,4.140
IGBB,26 Aug 2016,31 Dec 2016,30 Jun 2016,287639,78154,21933,3.61,2.00,3.990
IGBB,25 May 2016,31 Dec 2016,31 Mar 2016,304908,90320,31013,5.10,0.00,3.970
IGBREIT,23 Jan 2019,31 Dec 2018,31 Dec 2018,137206,105508,105508,2.99,2.28,1.066
IGBREIT,24 Oct 2018,31 Dec 2018,30 Sep 2018,133725,75814,75814,2.15,2.29,1.058
IGBREIT,13 Jul 2018,31 Dec 2018,30 Jun 2018,127968,70180,70180,1.99,2.14,1.058
IGBREIT,23 Apr 2018,31 Dec 2018,31 Mar 2018,136790,82251,82251,2.34,2.48,1.059
IGBREIT,23 Jan 2018,31 Dec 2017,31 Dec 2017,134354,117127,117127,3.34,4.90,1.060
IGBREIT,08 Nov 2017,31 Dec 2017,30 Sep 2017,129588,83129,83129,2.37,0.00,1.075
IGBREIT,02 Aug 2017,31 Dec 2017,30 Jun 2017,127321,67716,67716,1.94,4.38,1.050
IGBREIT,25 Apr 2017,31 Dec 2017,31 Mar 2017,133655,75394,75394,2.16,0.00,1.074
IGBREIT,25 Jan 2017,31 Dec 2016,31 Dec 2016,125654,70290,70290,2.02,4.30,1.051
IGBREIT,25 Oct 2016,31 Dec 2016,30 Sep 2016,125879,68772,68772,1.98,0.00,1.073
IGBREIT,26 Jul 2016,31 Dec 2016,30 Jun 2016,124601,65959,65959,1.90,4.41,1.053
IGBREIT,26 Apr 2016,31 Dec 2016,31 Mar 2016,131210,72815,72815,2.10,0.00,1.077
IHH,27 Feb 2019,31 Dec 2018,31 Dec 2018,3165348,812878,509417,5.78,3.00,2.510
IHH,27 Nov 2018,31 Dec 2018,30 Sep 2018,2840915,-316711,-104071,-1.53,0.00,2.590
IHH,28 Aug 2018,31 Dec 2018,30 Jun 2018,2659716,166425,165106,1.75,0.00,2.570
IHH,25 May 2018,31 Dec 2018,31 Mar 2018,2854953,89878,57235,0.44,0.00,2.590
IHH,27 Feb 2018,31 Dec 2017,31 Dec 2017,2885133,102397,101255,0.95,3.00,2.660
IHH,27 Nov 2017,31 Dec 2017,30 Sep 2017,2800855,128417,82091,0.80,0.00,2.710
IHH,23 Aug 2017,31 Dec 2017,30 Jun 2017,2771826,407541,316561,3.84,0.00,2.690
IHH,19 May 2017,31 Dec 2017,31 Mar 2017,2684825,526098,470046,5.71,0.00,2.730
IHH,23 Feb 2017,31 Dec 2016,31 Dec 2016,2631473,-74655,-42511,-0.52,3.00,2.670
IHH,24 Nov 2016,31 Dec 2016,30 Sep 2016,2441801,223138,173295,2.11,0.00,2.670
IHH,25 Aug 2016,31 Dec 2016,30 Jun 2016,2473256,373834,246091,2.99,0.00,2.640
IHH,26 May 2016,31 Dec 2016,31 Mar 2016,2475355,355300,235478,2.86,0.00,2.610
IJM,26 Feb 2019,31 Mar 2019,31 Dec 2018,1507249,177306,93423,2.57,0.00,2.570
IJM,26 Nov 2018,31 Mar 2019,30 Sep 2018,1309166,35332,21918,0.60,2.00,2.540
IJM,28 Aug 2018,31 Mar 2019,30 Jun 2018,1444316,103228,62764,1.73,0.00,2.540
IJM,30 May 2018,31 Mar 2018,31 Mar 2018,1398630,77656,11188,0.31,3.00,2.620
IJM,27 Feb 2018,31 Mar 2018,31 Dec 2017,1566198,172426,101364,2.79,0.00,2.620
IJM,28 Nov 2017,31 Mar 2018,30 Sep 2017,1593809,181972,110862,3.06,3.00,2.630
IJM,23 Aug 2017,31 Mar 2018,30 Jun 2017,1468311,197505,126395,3.49,0.00,2.610
IJM,25 May 2017,31 Mar 2017,31 Mar 2017,1669318,375212,236004,6.54,4.50,2.630
IJM,23 Feb 2017,31 Mar 2017,31 Dec 2016,1596543,200916,138358,3.84,0.00,2.540
IJM,28 Nov 2016,31 Mar 2017,30 Sep 2016,1486245,259313,163895,4.55,3.00,2.520
IJM,24 Aug 2016,31 Mar 2017,30 Jun 2016,1313229,174569,115516,3.22,0.00,2.470
IJM,26 May 2016,31 Mar 2016,31 Mar 2016,1167054,134843,44235,1.24,7.00,2.520
IJMPLNT,26 Feb 2019,31 Mar 2019,31 Dec 2018,142869,-2009,-1988,-0.23,0.00,1.510
IJMPLNT,26 Nov 2018,31 Mar 2019,30 Sep 2018,140086,-31749,-28295,-3.21,0.00,1.490
IJMPLNT,28 Aug 2018,31 Mar 2019,30 Jun 2018,183143,-26269,-19577,-2.22,0.00,1.530
IJMPLNT,30 May 2018,31 Mar 2018,31 Mar 2018,141317,1884,10080,1.14,5.00,1.840
IJMPLNT,27 Feb 2018,31 Mar 2018,31 Dec 2017,224868,32388,10294,1.17,0.00,1.890
IJMPLNT,28 Nov 2017,31 Mar 2018,30 Sep 2017,196438,18257,9373,1.06,0.00,1.920
IJMPLNT,23 Aug 2017,31 Mar 2018,30 Jun 2017,184594,24774,16898,1.92,0.00,1.940
IJMPLNT,25 May 2017,31 Mar 2017,31 Mar 2017,192630,36942,22040,2.50,7.00,2.030
IJMPLNT,23 Feb 2017,31 Mar 2017,31 Dec 2016,220321,28859,23627,2.68,0.00,2.010
IJMPLNT,28 Nov 2016,31 Mar 2017,30 Sep 2016,201382,64072,44208,5.02,0.00,1.940
IJMPLNT,24 Aug 2016,31 Mar 2017,30 Jun 2016,139378,38641,25205,2.86,5.00,1.850
IJMPLNT,26 May 2016,31 Mar 2016,31 Mar 2016,115047,3245,-16478,-1.87,5.00,1.840
IKHMAS,28 Feb 2019,31 Dec 2018,31 Dec 2018,71492,-35491,-29382,-5.41,0.00,0.330
IKHMAS,30 Nov 2018,31 Dec 2018,30 Sep 2018,67067,-7526,-3977,-0.73,0.00,0.390
IKHMAS,30 Aug 2018,31 Dec 2018,30 Jun 2018,64983,1613,1247,0.23,0.00,0.400
IKHMAS,31 May 2018,31 Dec 2018,31 Mar 2018,83671,6978,5181,0.95,0.00,0.400
IKHMAS,28 Feb 2018,31 Dec 2017,31 Dec 2017,114481,1490,2078,0.39,0.00,0.410
IKHMAS,29 Nov 2017,31 Dec 2017,30 Sep 2017,60551,13394,11273,2.15,0.00,0.410
IKHMAS,30 Aug 2017,31 Dec 2017,30 Jun 2017,51911,4109,2757,0.53,0.00,0.370
IKHMAS,31 May 2017,31 Dec 2017,31 Mar 2017,72589,-1176,-1807,-0.35,0.00,0.370
IKHMAS,28 Feb 2017,31 Dec 2016,31 Dec 2016,78198,2110,1531,0.29,0.00,0.370
IKHMAS,22 Nov 2016,31 Dec 2016,30 Sep 2016,50785,638,226,0.04,0.00,0.370
IKHMAS,29 Aug 2016,31 Dec 2016,30 Jun 2016,62508,6866,5216,1.00,0.00,0.380
IKHMAS,26 May 2016,31 Dec 2016,31 Mar 2016,51076,5539,4306,0.83,0.00,0.370
ILB,28 Feb 2019,31 Dec 2018,31 Dec 2018,5843,-67920,-70405,37.10,0.00,1.012
ILB,15 Nov 2018,31 Dec 2018,30 Sep 2018,6181,-26593,-19784,-10.40,0.00,1.380
ILB,28 Aug 2018,31 Dec 2018,30 Jun 2018,6239,-6089,-5197,-2.70,0.00,1.490
ILB,15 May 2018,31 Dec 2018,31 Mar 2018,6264,-1690,-2899,-1.50,0.00,1.490
ILB,28 Feb 2018,31 Dec 2017,31 Dec 2017,4516,15158,7827,4.10,0.00,1.540
ILB,23 Nov 2017,31 Dec 2017,30 Sep 2017,4698,-4945,-5628,-3.00,0.00,1.520
ILB,17 Aug 2017,31 Dec 2017,30 Jun 2017,3428,-3475,-4631,-2.50,0.00,1.560
ILB,26 May 2017,31 Dec 2017,31 Mar 2017,3665,-7461,-7175,-4.20,0.00,1.690
ILB,28 Feb 2017,31 Dec 2016,31 Dec 2016,5076,1545,6083,3.50,0.00,1.750
ILB,03 Nov 2016,31 Dec 2016,30 Sep 2016,4001,9802,6092,3.50,0.00,1.650
ILB,29 Aug 2016,31 Dec 2016,30 Jun 2016,6526,-3053,-2203,-1.30,0.00,1.690
ILB,31 May 2016,31 Dec 2016,31 Mar 2016,6050,-4422,-4147,-2.40,0.00,1.720
IMASPRO,29 Jan 2019,30 Jun 2019,31 Dec 2018,20844,1091,695,0.87,0.00,1.660
IMASPRO,22 Nov 2018,30 Jun 2019,30 Sep 2018,14232,1000,766,0.96,0.00,1.650
IMASPRO,27 Aug 2018,30 Jun 2018,30 Jun 2018,19274,286,-99,-0.12,3.50,1.640
IMASPRO,23 May 2018,30 Jun 2018,31 Mar 2018,18793,-214,-260,-0.33,0.00,1.650
IMASPRO,07 Feb 2018,30 Jun 2018,31 Dec 2017,27745,6699,5889,7.36,0.00,1.690
IMASPRO,22 Nov 2017,30 Jun 2018,30 Sep 2017,15375,302,204,0.26,0.00,1.620
IMASPRO,29 Aug 2017,30 Jun 2017,30 Jun 2017,13446,942,44,0.06,3.50,1.620
IMASPRO,24 May 2017,30 Jun 2017,31 Mar 2017,16363,2044,1571,1.96,0.00,1.610
IMASPRO,25 Jan 2017,30 Jun 2017,31 Dec 2016,21816,3035,2450,3.06,0.00,1.620
IMASPRO,17 Nov 2016,30 Jun 2017,30 Sep 2016,14391,2041,1661,2.08,0.00,1.580
IMASPRO,30 Aug 2016,30 Jun 2016,30 Jun 2016,14537,2357,2129,2.66,3.50,1.570
IMASPRO,25 May 2016,30 Jun 2016,31 Mar 2016,20986,3545,2785,3.48,0.00,1.540
INARI,21 Feb 2019,30 Jun 2019,31 Dec 2018,300147,59476,55086,1.73,1.50,0.350
INARI,26 Nov 2018,30 Jun 2019,30 Sep 2018,325721,64898,60155,1.91,1.60,0.347
INARI,28 Aug 2018,30 Jun 2018,30 Jun 2018,301162,81401,57103,1.80,2.00,0.338
INARI,22 May 2018,30 Jun 2018,31 Mar 2018,325827,62486,55174,2.63,1.60,0.490
INARI,27 Feb 2018,30 Jun 2018,31 Dec 2017,375964,77903,68613,3.37,2.50,0.481
INARI,21 Nov 2017,30 Jun 2018,30 Sep 2017,373089,73668,68376,3.41,2.30,0.453
INARI,22 Aug 2017,30 Jun 2017,30 Jun 2017,345650,72223,65624,3.31,2.80,0.439
INARI,16 May 2017,30 Jun 2017,31 Mar 2017,274033,54277,51178,2.62,2.20,0.425
INARI,23 Feb 2017,30 Jun 2017,31 Dec 2016,275051,64363,63047,6.54,1.80,0.824
INARI,22 Nov 2016,30 Jun 2017,30 Sep 2016,281577,49965,48004,5.01,3.00,0.750
INARI,24 Aug 2016,30 Jun 2016,30 Jun 2016,254972,41326,39918,3.97,2.20,0.715
INARI,18 May 2016,30 Jun 2016,31 Mar 2016,217321,23031,21402,2.22,1.00,0.680
INCKEN,28 Feb 2019,31 Dec 2018,31 Dec 2018,635,-8779,-7968,-2.06,0.00,1.650
INCKEN,30 Nov 2018,31 Dec 2018,30 Sep 2018,8439,-1275,-1894,-0.47,0.00,1.580
INCKEN,30 Aug 2018,31 Dec 2018,30 Jun 2018,6521,-1009,-1533,-0.38,0.00,1.570
INCKEN,28 May 2018,31 Dec 2018,31 Mar 2018,3780,-2444,-2444,-0.61,0.00,1.580
INCKEN,28 Feb 2018,31 Dec 2017,31 Dec 2017,2602,-14000,-13491,-3.35,0.00,1.570
INCKEN,24 Nov 2017,31 Dec 2017,30 Sep 2017,6666,676,54,0.01,0.00,1.570
INCKEN,25 Aug 2017,31 Dec 2017,30 Jun 2017,3775,1294,965,0.24,0.00,1.570
INCKEN,26 May 2017,31 Dec 2017,31 Mar 2017,2677,-2144,-2144,-0.53,0.00,1.570
INCKEN,28 Feb 2017,31 Dec 2016,31 Dec 2016,887,-1021,-879,-0.21,0.00,1.580
INCKEN,28 Nov 2016,31 Dec 2016,30 Sep 2016,4551,6276,5540,1.39,0.00,1.570
INCKEN,30 Aug 2016,31 Dec 2016,30 Jun 2016,3202,-2550,-2550,-0.63,0.00,1.560
INCKEN,27 May 2016,31 Dec 2016,31 Mar 2016,1816,-3755,-3755,-0.93,1.16,1.570
INIX,31 Dec 2018,31 Jul 2019,31 Oct 2018,1422,-946,-941,-0.36,0.00,0.085
INIX,23 Oct 2018,31 Jul 2018,31 Jul 2018,3028,-18170,-18170,-5.99,0.00,0.060
INIX,29 Aug 2018,31 Jul 2018,30 Apr 2018,2978,-34,-206,-0.08,0.00,0.100
INIX,29 Mar 2018,31 Jul 2018,31 Jan 2018,2579,2804,974,4.07,0.00,0.103
INIX,29 Dec 2017,31 Jul 2018,31 Oct 2017,863,-740,-740,-0.02,0.00,0.098
INIX,29 Sep 2017,31 Jul 2017,31 Jul 2017,1049,-5748,-5748,-0.24,0.00,0.128
INIX,20 Jul 2017,31 Jul 2017,30 Apr 2017,2036,-2466,-2466,-0.10,0.00,0.136
INIX,04 Apr 2017,31 Jul 2017,31 Jan 2017,2045,2033,1881,-2.71,0.00,0.145
INIX,28 Mar 2017,31 Jul 2017,31 Oct 2016,103,-2688,-2330,-0.06,0.00,0.074
INIX,28 Sep 2016,31 Jul 2016,31 Jul 2016,2528,500,500,0.12,0.00,0.074
INIX,28 Jun 2016,31 Jul 2016,30 Apr 2016,0,-2909,-2916,-0.70,0.00,0.073
INIX,31 Mar 2016,31 Jul 2016,31 Jan 2016,24,-2438,-2438,-0.58,0.00,0.080
INNITY,21 Feb 2019,31 Dec 2018,31 Dec 2018,31095,5439,3889,2.81,0.00,0.248
INNITY,19 Nov 2018,31 Dec 2018,30 Sep 2018,25827,-1219,-1575,-1.14,0.00,0.225
INNITY,20 Aug 2018,31 Dec 2018,30 Jun 2018,25492,402,188,0.14,0.00,0.234
INNITY,24 May 2018,31 Dec 2018,31 Mar 2018,24520,-501,-1052,-0.76,0.00,0.231
INNITY,22 Feb 2018,31 Dec 2017,31 Dec 2017,27720,5383,4691,3.39,0.00,0.248
INNITY,23 Nov 2017,31 Dec 2017,30 Sep 2017,24159,-777,-1268,-0.92,0.00,0.158
INNITY,17 Aug 2017,31 Dec 2017,30 Jun 2017,27154,1244,1324,0.96,0.00,0.173
INNITY,24 May 2017,31 Dec 2017,31 Mar 2017,22591,-3695,-3537,-2.56,0.00,0.229
INNITY,23 Feb 2017,31 Dec 2016,31 Dec 2016,25649,1512,845,0.61,0.00,0.256
INNITY,25 Nov 2016,31 Dec 2016,30 Sep 2016,25665,4021,2914,2.11,0.00,0.246
INNITY,22 Aug 2016,31 Dec 2016,30 Jun 2016,22634,2238,1499,1.08,0.00,0.224
INNITY,25 May 2016,31 Dec 2016,31 Mar 2016,21297,-521,-826,-0.60,0.00,0.212
INNO,25 Feb 2019,31 Dec 2018,31 Dec 2018,33004,2227,1977,0.41,0.00,1.310
INNO,13 Nov 2018,31 Dec 2018,30 Sep 2018,29361,5117,4041,0.84,0.00,1.300
INNO,21 Aug 2018,31 Dec 2018,30 Jun 2018,26997,2980,2362,0.49,0.00,1.280
INNO,21 May 2018,31 Dec 2018,31 Mar 2018,24861,2363,1803,0.38,3.00,1.330
INNO,22 Feb 2018,31 Dec 2017,31 Dec 2017,45537,16109,12555,2.62,0.00,1.420
INNO,21 Nov 2017,31 Dec 2017,30 Sep 2017,32618,15446,11974,2.50,2.00,1.370
INNO,22 Aug 2017,31 Dec 2017,30 Jun 2017,30594,11873,9174,1.92,0.00,1.360
INNO,23 May 2017,31 Dec 2017,31 Mar 2017,29461,11968,9341,1.95,2.00,1.360
INNO,20 Feb 2017,31 Dec 2016,31 Dec 2016,34038,11250,8594,1.80,0.00,1.330
INNO,22 Nov 2016,31 Dec 2016,30 Sep 2016,41327,17842,13791,2.88,0.00,1.290
INNO,23 Aug 2016,31 Dec 2016,30 Jun 2016,34994,10212,7955,1.66,0.00,1.240
INNO,24 May 2016,31 Dec 2016,31 Mar 2016,24928,2960,2336,0.57,0.00,1.200
INSAS,21 Feb 2019,30 Jun 2019,31 Dec 2018,56147,10668,8732,1.31,0.00,2.540
INSAS,26 Nov 2018,30 Jun 2019,30 Sep 2018,40688,28790,26632,4.02,2.00,2.540
INSAS,28 Aug 2018,30 Jun 2018,30 Jun 2018,78108,9215,6938,1.04,0.00,2.490
INSAS,22 May 2018,30 Jun 2018,31 Mar 2018,76459,10698,7930,1.20,0.00,2.470
INSAS,27 Feb 2018,30 Jun 2018,31 Dec 2017,93941,39080,36174,5.46,0.00,2.490
INSAS,21 Nov 2017,30 Jun 2018,30 Sep 2017,92738,41828,39475,5.95,1.00,2.410
INSAS,22 Aug 2017,30 Jun 2017,30 Jun 2017,111552,36962,34791,5.24,0.00,2.340
INSAS,24 May 2017,30 Jun 2017,31 Mar 2017,113838,68001,66204,9.99,0.00,2.300
INSAS,23 Feb 2017,30 Jun 2017,31 Dec 2016,70684,22698,21307,3.21,0.00,2.180
INSAS,23 Nov 2016,30 Jun 2017,30 Sep 2016,51871,61699,58586,8.84,1.00,2.130
INSAS,25 Aug 2016,30 Jun 2016,30 Jun 2016,68826,39877,36297,5.47,0.00,2.040
INSAS,26 May 2016,30 Jun 2016,31 Mar 2016,84673,20526,18578,2.81,0.00,1.980
INTA,26 Feb 2019,31 Dec 2018,31 Dec 2018,107132,5603,5431,1.01,0.75,0.222
INTA,23 Nov 2018,31 Dec 2018,30 Sep 2018,107269,8769,6358,1.19,0.00,0.212
INTA,30 Aug 2018,31 Dec 2018,30 Jun 2018,89824,7355,5336,1.00,0.00,0.200
INTA,24 May 2018,31 Dec 2018,31 Mar 2018,78834,5782,4075,0.76,0.00,0.190
INTA,26 Feb 2018,31 Dec 2017,31 Dec 2017,67686,6435,4911,0.92,0.00,0.183
INTA,22 Nov 2017,31 Dec 2017,30 Sep 2017,75409,6241,4584,0.86,0.00,0.174
INTA,22 Aug 2017,31 Dec 2017,30 Jun 2017,74230,4687,3487,0.65,0.00,0.165
INTA,22 May 2017,31 Dec 2017,31 Mar 2017,71270,3984,2819,0.66,0.00,0.136
IOICORP,20 Feb 2019,30 Jun 2019,31 Dec 2018,1880600,239000,195500,3.11,3.50,1.460
IOICORP,12 Nov 2018,30 Jun 2019,30 Sep 2018,1875700,195200,143800,2.29,0.00,1.430
IOICORP,17 Aug 2018,30 Jun 2018,30 Jun 2018,1802100,67000,35800,0.57,4.50,1.460
IOICORP,16 May 2018,30 Jun 2018,31 Mar 2018,2311300,430700,2068800,32.92,0.00,1.450
IOICORP,23 Feb 2018,30 Jun 2018,31 Dec 2017,2399800,622900,595900,9.48,4.50,1.270
IOICORP,17 Nov 2017,30 Jun 2018,30 Sep 2017,2206100,450100,360000,5.73,0.00,1.180
IOICORP,28 Aug 2017,30 Jun 2017,30 Jun 2017,3697600,377200,317500,5.05,5.00,1.190
IOICORP,16 May 2017,30 Jun 2017,31 Mar 2017,3472700,392000,305300,4.86,0.00,1.140
IOICORP,20 Feb 2017,30 Jun 2017,31 Dec 2016,3665700,128800,15600,0.25,4.50,1.140
IOICORP,18 Nov 2016,30 Jun 2017,30 Sep 2016,3291300,189200,104800,1.67,0.00,1.120
IOICORP,23 Aug 2016,30 Jun 2016,30 Jun 2016,2818100,-24500,-59000,-0.94,4.50,1.140
IOICORP,18 May 2016,30 Jun 2016,31 Mar 2016,2866000,869400,748400,11.88,0.00,0.830
IOIPG,26 Feb 2019,30 Jun 2019,31 Dec 2018,666150,355012,214864,3.90,0.00,3.360
IOIPG,23 Nov 2018,30 Jun 2019,30 Sep 2018,560062,202154,111958,2.03,0.00,3.320
IOIPG,27 Aug 2018,30 Jun 2018,30 Jun 2018,673975,306261,264993,4.81,5.00,3.330
IOIPG,18 May 2018,30 Jun 2018,31 Mar 2018,541212,221734,166647,3.03,0.00,3.270
IOIPG,23 Feb 2018,30 Jun 2018,31 Dec 2017,707444,189412,109139,1.98,0.00,3.280
IOIPG,20 Nov 2017,30 Jun 2018,30 Sep 2017,869979,354125,242852,4.41,0.00,3.290
IOIPG,28 Aug 2017,30 Jun 2017,30 Jun 2017,1195297,549611,336636,5.79,6.00,3.310
IOIPG,23 May 2017,30 Jun 2017,31 Mar 2017,895824,201329,121136,2.72,0.00,3.270
IOIPG,21 Feb 2017,30 Jun 2017,31 Dec 2016,1194725,396225,273530,6.20,0.00,3.690
IOIPG,22 Nov 2016,30 Jun 2017,30 Sep 2016,899515,289460,189568,4.30,0.00,3.670
IOIPG,22 Aug 2016,30 Jun 2016,30 Jun 2016,891716,510582,389414,8.83,8.00,3.600
IOIPG,27 May 2016,30 Jun 2016,31 Mar 2016,643554,371456,267963,6.35,0.00,3.490
IPMUDA,28 Feb 2019,30 Jun 2019,31 Dec 2018,20379,373,404,0.55,0.00,1.650
IPMUDA,28 Nov 2018,30 Jun 2019,30 Sep 2018,33852,6,-39,-0.05,0.00,1.650
IPMUDA,28 Aug 2018,30 Jun 2018,30 Jun 2018,-12530,-11573,-10739,-14.82,0.00,1.690
IPMUDA,25 May 2018,30 Jun 2018,31 Mar 2018,85040,-15933,-16423,-22.66,0.00,1.840
IPMUDA,26 Feb 2018,30 Jun 2018,31 Dec 2017,96530,-2083,-2310,-3.19,0.00,2.070
IPMUDA,29 Nov 2017,31 Dec 2017,30 Sep 2017,113230,-2449,-2542,-3.51,0.00,2.100
IPMUDA,28 Aug 2017,31 Dec 2017,30 Jun 2017,111291,-2745,-2975,-4.11,0.00,2.140
IPMUDA,30 May 2017,31 Dec 2017,31 Mar 2017,98012,-2603,-2719,-3.75,0.00,2.180
IPMUDA,24 Feb 2017,31 Dec 2016,31 Dec 2016,113267,-1408,-1831,-2.53,0.00,2.210
IPMUDA,29 Nov 2016,31 Dec 2016,30 Sep 2016,105352,52,-445,-0.61,0.00,2.240
IPMUDA,29 Aug 2016,31 Dec 2016,30 Jun 2016,130566,65,-684,-0.94,0.00,2.270
IPMUDA,31 May 2016,31 Dec 2016,31 Mar 2016,121777,49,-764,-1.05,0.00,2.280
IQGROUP,28 Feb 2019,31 Mar 2019,31 Dec 2018,39625,499,276,0.31,0.00,1.610
IQGROUP,29 Nov 2018,31 Mar 2019,30 Sep 2018,34456,-131,-30,-0.03,0.00,1.610
IQGROUP,28 Aug 2018,31 Mar 2019,30 Jun 2018,36817,-92,210,0.24,0.00,1.660
IQGROUP,30 May 2018,31 Mar 2018,31 Mar 2018,35906,-1708,-1640,-1.86,0.05,1.650
IQGROUP,27 Feb 2018,31 Mar 2018,31 Dec 2017,32681,-1526,-1074,-1.22,0.00,1.740
